Seq,Year,Region,myVar,sqrtSeedWidth_mm,sqrtSeed_length_mm,sqrtDispersal_length_mm,sqrtDispersal_and_seed_mm,sqrtSeedShapeIndex,Weight_Tot,Weight_S,Weight_D
209,2002,Alvar,1.221474519,0.893867999,1.773978579,5.364699432,5.650398216,1.984609116,0.0063,0.0031,0.0032
210,2002,Alvar,1.683151805,1.084896308,1.784376642,7.763439959,7.965864674,1.644743952,0.0063,0.0031,0.0032
211,2002,Alvar,1.452928078,0.96072889,1.698528775,7.656108672,7.842257328,1.767958467,0.006,0.0031,0.0029
212,2002,Alvar,0.944986772,0.673795221,1.480540442,5.353223328,5.554187609,2.197315142,0.006,0.0031,0.0029
213,2002,Alvar,1.384196518,0.990959131,1.695877354,7.632758348,7.818887389,1.711349439,0.006,0.0031,0.0029
214,2002,Alvar,1.424780685,0.979285454,1.637070554,7.393172526,7.572251977,1.671699041,0.006,0.0031,0.0029
215,2002,Alvar,1.39140217,1.010940156,1.697645428,7.393240156,7.585644337,1.679273909,0.006,0.0031,0.0029
216,2002,Alvar,1.449137675,1.088577053,1.62080227,7.179763227,7.36043477,1.488918277,0.0054,0.0031,0.0023
217,2002,Alvar,1.443260198,1.110405331,1.553705249,7.220457049,7.385729483,1.399223513,0.0054,0.0031,0.0023
218,2002,Alvar,1.406769349,1.014889157,1.526433752,6.99428338,7.158910532,1.504039867,0.0054,0.0031,0.0023
219,2002,Alvar,1.30690474,1.050714043,1.42407865,7.143318557,7.283886325,1.355343691,0.0054,0.0031,0.0023
220,2002,Alvar,1.55627761,1.072846681,1.719592975,7.752354481,7.940780818,1.602831986,0.0054,0.0031,0.0023
221,2002,Prairie,1.426183719,0.979795897,1.791368192,7.100985847,7.323455469,1.828307505,0.0066,0.003,0.0036
222,2002,Prairie,1.317952958,0.975704873,1.818240908,6.348936919,6.604165352,1.863515247,0.0066,0.003,0.0036
223,2002,Prairie,1.104536102,0.793725393,1.758976975,5.252903959,5.539584822,2.216102685,0.0066,0.003,0.0036
224,2002,Prairie,1.448447445,1.017840852,1.811353085,6.803234525,7.040241473,1.779603444,0.0066,0.003,0.0036
225,2002,Prairie,1.151520734,0.842021377,1.657709263,6.744553358,6.945286171,1.968725863,0.0066,0.003,0.0036
226,2002,Alvar,1.368575902,0.959166305,1.739252713,6.551793648,6.778716693,1.813296302,0.0064,0.003,0.0034
227,2002,Alvar,1.463898904,0.915969432,1.539155613,6.368123743,6.551488381,1.680356963,0.0064,0.003,0.0034
228,2002,Alvar,1.366016105,0.899444273,1.64924225,6.552938272,6.757292357,1.833623605,0.0064,0.003,0.0034
229,2002,Alvar,1.125610945,0.754983444,1.580189862,5.446925738,5.671507736,2.093012602,0.0064,0.003,0.0034
230,2002,Alvar,1.464923206,0.919238816,1.669730517,6.575940997,6.784614949,1.816427341,0.0064,0.003,0.0034
231,2002,Alvar,1.430034965,1.024695077,1.562049935,6.407089823,6.594755492,1.524404646,0.006,0.003,0.003
232,2002,Alvar,1.261744824,0.936482781,1.491643389,6.609538562,6.775765639,1.592814538,0.006,0.003,0.003
233,2002,Alvar,1.352035502,1.001998004,1.505656003,6.611656373,6.78092914,1.502653695,0.006,0.003,0.003
234,2002,Alvar,1.319848476,1.012916581,1.583982323,5.255283056,5.488806792,1.563783586,0.006,0.003,0.003
235,2002,Alvar,1.391042774,0.971081871,1.582087229,7.303150005,7.472549766,1.629200664,0.006,0.003,0.003
236,2002,Alvar,1.60530371,1.146734494,1.581455026,6.631440266,6.817404198,1.379094319,0.006,0.003,0.003
237,2002,Alvar,1.24498996,0.889381808,1.631870093,5.421254467,5.661536894,1.834836376,0.006,0.003,0.003
238,2002,Alvar,1.66403125,1.217374223,1.587765726,6.273037542,6.470857748,1.304254431,0.006,0.003,0.003
239,2002,Alvar,1.461848145,1.104988688,1.61523992,7.306230218,7.482646591,1.461770549,0.006,0.003,0.003
240,2002,Alvar,1.64377614,1.161895004,1.69085777,6.630384604,6.84258723,1.455258664,0.006,0.003,0.003
241,2002,Alvar,1.334166406,0.916515139,1.571941475,6.732681487,6.913754407,1.715128761,0.0056,0.003,0.0026
242,2002,Alvar,1.467991826,0.990959131,1.636154027,7.248930956,7.431285219,1.651081235,0.0056,0.003,0.0026
243,2002,Alvar,1.285690476,0.913236005,1.733781993,7.297602346,7.500733297,1.898503765,0.0056,0.003,0.0026
244,2002,Alvar,1.403923075,0.923579991,1.676901905,7.043720608,7.240580087,1.815654217,0.0056,0.003,0.0026
245,2002,Alvar,1.578290214,1.066770828,1.772568757,6.875318174,7.100140844,1.66162095,0.0056,0.003,0.0026
246,2002,Prairie,1.350185172,0.921954446,1.668232598,7.371092185,7.557512818,1.809452306,0.0061,0.0029,0.0032
247,2002,Prairie,1.302689526,0.903327183,1.608415369,7.42872802,7.600855215,1.780545741,0.0061,0.0029,0.0032
248,2002,Prairie,1.382389236,0.956556323,1.719302184,7.433168907,7.629416754,1.797387296,0.0061,0.0029,0.0032
249,2002,Prairie,1.347219359,0.966436754,1.667932852,7.357920902,7.544600718,1.725858257,0.0061,0.0029,0.0032
250,2002,Prairie,1.329285522,0.974679434,1.591854265,7.965236971,8.122745841,1.633208015,0.0061,0.0029,0.0032
251,2002,Prairie,1.300769003,0.949736806,1.551450934,5.690694158,5.898389611,1.633558818,0.0056,0.0029,0.0027
252,2002,Prairie,1.508641773,0.886002257,1.553705249,5.76680154,5.972436689,1.753613195,0.0056,0.0029,0.0027
253,2002,Prairie,1.268463638,0.908295106,1.507647174,5.91109127,6.10032786,1.659864909,0.0056,0.0029,0.0027
254,2002,Prairie,1.301537552,0.902219485,1.533623161,5.659416931,5.863531359,1.699833783,0.0056,0.0029,0.0027
255,2002,Prairie,1.165332571,0.962288938,1.546285873,5.668509504,5.875627626,1.606883143,0.0056,0.0029,0.0027
256,2002,Alvar,1.590282994,1.048808848,1.664632091,6.164414003,6.385217302,1.587164424,0.0053,0.0029,0.0024
257,2002,Alvar,1.268463638,1.034408043,1.54175225,5.956173268,6.152479175,1.490468157,0.0053,0.0029,0.0024
258,2002,Alvar,1.359411637,0.9246621,1.706165291,5.688145568,5.938518334,1.845177055,0.0053,0.0029,0.0024
259,2002,Alvar,0.941806774,0.719722169,1.246996391,4.49310583,4.662938987,1.732608006,0.0053,0.0029,0.0024
260,2002,Alvar,1.45361618,0.857904424,1.651665826,5.350046729,5.599196371,1.925232905,0.0053,0.0029,0.0024
261,2002,Alvar,1.314914446,0.907193474,1.709385855,7.006282895,7.211795893,1.88425722,0.0056,0.0028,0.0028
262,2002,Alvar,1.203744159,0.883742044,1.522169504,6.738323234,6.908111175,1.722413814,0.0056,0.0028,0.0028
263,2002,Alvar,1.079351657,0.702851336,1.518551942,6.122826145,6.308327829,2.160559232,0.0056,0.0028,0.0028
264,2002,Alvar,1.377679208,0.993981891,1.750142851,6.546678547,6.776577307,1.760739171,0.0056,0.0028,0.0028
265,2002,Alvar,1.354990775,0.871206061,1.623268308,6.228643512,6.436691697,1.863242672,0.0056,0.0028,0.0028
266,2002,Alvar,1.518881167,1.053090689,1.675111937,7.506663706,7.691293779,1.590662564,0.0053,0.0028,0.0025
267,2002,Alvar,1.333041635,0.968504001,1.482565344,6.874736359,7.032780389,1.53077875,0.0053,0.0028,0.0025
268,2002,Alvar,0.669328021,0.608276253,1.217784874,5.514254256,5.647123161,2.002026001,0.0053,0.0028,0.0025
269,2002,Alvar,1.328156617,0.995991968,1.510629008,5.890415945,6.081036096,1.516708023,0.0053,0.0028,0.0025
270,2002,Alvar,1.250199984,0.995991968,1.46628783,6.968500556,7.121095421,1.472188408,0.0053,0.0028,0.0025
271,2002,Prairie,1.570668647,1.122497216,1.895521037,4.3259681,4.723028689,1.688664354,0.005,0.0028,0.0022
272,2002,Prairie,1.576705426,1.030533842,1.705872211,3.480229877,3.875822493,1.655328666,0.005,0.0028,0.0022
273,2002,Prairie,1.083051245,0.802496106,1.568438714,3.544291184,3.875822493,1.954450249,0.005,0.0028,0.0022
274,2002,Prairie,1.083512806,0.993981891,1.781852968,3.937638886,4.322036557,1.792641278,0.005,0.0028,0.0022
275,2002,Prairie,1.408190328,1.095445115,1.73896521,4.090843434,4.445109672,1.587450787,0.005,0.0028,0.0022
276,2002,Alvar,1.374772708,0.835463943,1.698234377,6.668508079,6.881351611,2.032684225,0.0058,0.0027,0.0031
277,2002,Alvar,1.311106403,1.16447413,1.652271164,6.346731442,6.558277213,1.418898987,0.0058,0.0027,0.0031
278,2002,Alvar,1.207890724,1.052140675,1.643471935,5.845511098,6.072149537,1.562026803,0.0058,0.0027,0.0031
279,2002,Alvar,1.496662955,0.908295106,1.603433815,5.496817261,5.725906042,1.76532253,0.0058,0.0027,0.0031
280,2002,Alvar,1.511621646,0.998498873,1.611210725,6.179644003,6.386235198,1.613632992,0.0058,0.0027,0.0031
281,2002,Prairie,1.395349419,0.964883413,1.582087229,8.03324343,8.187551527,1.639666729,0.0057,0.0027,0.003
282,2002,Prairie,1.140175425,0.920326029,1.450172404,7.586237539,7.723600197,1.57571595,0.0057,0.0027,0.003
283,2002,Prairie,1.313773192,0.995489829,1.486943173,7.318811379,7.468333147,1.493679925,0.0057,0.0027,0.003
284,2002,Prairie,1.223519514,0.926822529,1.50465943,7.258167813,7.41248946,1.623460137,0.0057,0.0027,0.003
285,2002,Prairie,1.311487705,0.995489829,1.636154027,8.00918223,8.174594791,1.643566794,0.0057,0.0027,0.003
286,2002,Alvar,1.320605922,0.942337519,1.620185175,6.783288288,6.974094923,1.719325763,0.0055,0.0027,0.0028
287,2002,Alvar,1.63370744,0.847348807,1.587450787,6.965127422,7.143738517,1.873432493,0.0055,0.0027,0.0028
288,2002,Alvar,1.428985654,0.940212742,1.478512766,6.379576788,6.548663986,1.572530025,0.0055,0.0027,0.0028
289,2002,Alvar,1.343874994,0.979285454,1.590597372,7.731946715,7.893858372,1.624242825,0.0055,0.0027,0.0028
290,2002,Alvar,1.27514705,0.887130205,1.504327092,6.681466905,6.848722509,1.695723,0.0055,0.0027,0.0028
291,2002,Alvar,1.479188967,0.968504001,1.661324773,6.407105431,6.618987838,1.715351481,0.0055,0.0027,0.0028
292,2002,Alvar,1.281015222,0.920326029,1.621727474,5.462233975,5.697894348,1.762122794,0.0055,0.0027,0.0028
293,2002,Alvar,1.56140962,1.034408043,1.798888546,5.760381932,6.034732803,1.739051197,0.0055,0.0027,0.0028
294,2002,Alvar,1.394274005,0.907193474,1.733205123,6.058712735,6.30174579,1.910513217,0.0055,0.0027,0.0028
295,2002,Alvar,1.660421633,1.035857133,1.747855829,5.790509477,6.048553546,1.687352216,0.0055,0.0027,0.0028
296,2002,Alvar,1.441873781,1.13137085,1.526106156,6.172519745,6.358380297,1.348900015,0.0053,0.0027,0.0026
297,2002,Alvar,1.359043781,1.014396372,1.655596569,6.051776599,6.274153329,1.632100247,0.0053,0.0027,0.0026
298,2002,Alvar,1.427235089,0.997997996,1.65257375,6.31110133,6.523879214,1.655888846,0.0053,0.0027,0.0026
299,2002,Alvar,1.497330959,0.961769203,1.61369142,6.106881364,6.316486365,1.677836445,0.0053,0.0027,0.0026
300,2002,Alvar,1.445683229,0.951840323,1.711724277,7.048120317,7.25299938,1.798331333,0.0053,0.0027,0.0026
301,2002,Alvar,1.218605761,0.871206061,1.449137675,7.57627877,7.71362431,1.663369598,0.0058,0.0026,0.0032
302,2002,Alvar,1.202081528,0.91214034,1.38383525,7.162192402,7.294655578,1.517129755,0.0058,0.0026,0.0032
303,2002,Alvar,1.331164903,0.935414347,1.584297952,7.52210077,7.687132105,1.693685753,0.0058,0.0026,0.0032
304,2002,Alvar,1.261744824,0.956556323,1.405346932,7.248034216,7.383021062,1.469173218,0.0058,0.0026,0.0032
305,2002,Alvar,0.773950903,0.608276253,1.232071427,6.4996923,6.615436494,2.025512948,0.0058,0.0026,0.0032
306,2002,Prairie,1.186170308,0.874642784,1.51095996,4.552142353,4.796352781,1.727516635,0.0056,0.0026,0.003
307,2002,Prairie,1.503662196,0.956033472,1.813284313,4.695103833,5.033090502,1.896674505,0.0056,0.0026,0.003
308,2002,Prairie,1.386362146,0.97313925,1.687305544,5.911683347,6.147763821,1.73387883,0.0056,0.0026,0.003
309,2002,Prairie,1.619567844,1.076568623,1.86118242,5.515886148,5.821425942,1.728809832,0.0056,0.0026,0.003
310,2002,Prairie,1.462532051,0.961769203,1.747855829,5.762204439,6.021461617,1.817333955,0.0056,0.0026,0.003
311,2002,Prairie,1.104988688,0.791201618,1.581771159,5.832923795,6.043591647,1.999201118,0.0055,0.0026,0.0029
312,2002,Prairie,1.14629839,0.840238062,1.430734077,5.204805472,5.39786995,1.702772277,0.0055,0.0026,0.0029
313,2002,Prairie,1.241370211,0.919238816,1.703525756,5.868134286,6.110400969,1.853191714,0.0055,0.0026,0.0029
314,2002,Prairie,0.702139587,0.605805249,1.404635184,4.722816956,4.92727105,2.31862498,0.0055,0.0026,0.0029
315,2002,Prairie,1.333041635,0.905538514,1.587135785,5.16962281,5.407772185,1.752698268,0.0055,0.0026,0.0029
316,2002,Prairie,0.782304289,0.693541635,1.362717872,4.957116097,5.141011574,1.964868154,0.0054,0.0026,0.0028
317,2002,Prairie,1.29614814,0.868331734,1.56588633,7.635378183,7.794292784,1.803327311,0.0054,0.0026,0.0028
318,2002,Prairie,1.332291259,0.977241014,1.53785565,7.803268546,7.953364068,1.573670801,0.0054,0.0026,0.0028
319,2002,Prairie,1.243382483,0.970051545,1.502997006,7.463243263,7.613080848,1.549399116,0.0054,0.0026,0.0028
320,2002,Prairie,1.546285873,0.958123165,1.766069081,8.166333327,8.355118192,1.843258931,0.0054,0.0026,0.0028
321,2002,Alvar,1.697645428,1.148477253,1.769745744,7.527217281,7.732464032,1.540949758,0.0071,0.0025,0.0046
322,2002,Alvar,1.428285686,0.883742044,1.616786937,7.474623736,7.647483246,1.829478351,0.0071,0.0025,0.0046
323,2002,Alvar,1.586820721,0.995489829,1.796385259,7.462171266,7.675350155,1.804523971,0.0071,0.0025,0.0046
324,2002,Alvar,1.591540135,0.995489829,2.148255106,7.01819065,7.339618519,2.157988,0.0071,0.0025,0.0046
325,2002,Alvar,1.844993225,1.085357084,1.887061207,7.514186583,7.747515731,1.738654711,0.0071,0.0025,0.0046
326,2002,Alvar,1.609347694,1.023230179,1.697645428,7.740671805,7.924645102,1.659104141,0.0062,0.0025,0.0037
327,2002,Alvar,1.345734,1.106345335,1.583350877,7.502799478,7.6680506,1.431154294,0.0062,0.0025,0.0037
328,2002,Alvar,0.994987437,0.842614977,1.418097317,5.65667747,5.831723587,1.682971885,0.0062,0.0025,0.0037
329,2002,Alvar,1.194152419,0.908295106,1.626345597,7.704089823,7.873880873,1.790547572,0.0062,0.0025,0.0037
330,2002,Alvar,1.156719499,0.871206061,1.56875747,6.403592742,6.592950781,1.800673275,0.0062,0.0025,0.0037
331,2002,Alvar,1.459109317,0.996493853,1.642254548,6.806540972,7.001856897,1.648032792,0.0061,0.0025,0.0036
332,2002,Alvar,1.119821414,0.778460018,1.535578067,6.449185995,6.629479618,1.972584373,0.0061,0.0025,0.0036
333,2002,Alvar,1.337535046,0.936482781,1.66312958,7.489192213,7.671636071,1.77593183,0.0061,0.0025,0.0036
334,2002,Alvar,1.366016105,0.919238816,1.593110166,7.223087982,7.396688448,1.733075387,0.0061,0.0025,0.0036
335,2002,Alvar,1.338656042,0.884872872,1.715808847,7.488724858,7.682772937,1.939045597,0.0061,0.0025,0.0036
336,2002,Alvar,1.481553239,0.909395404,1.68849045,7.619448799,7.80429369,1.856717599,0.0059,0.0025,0.0034
337,2002,Alvar,1.223519514,0.715541753,1.516245363,5.538501602,5.742299191,2.119017314,0.0059,0.0025,0.0034
338,2002,Alvar,1.1,0.715541753,1.436314729,5.479051013,5.664185731,2.007310857,0.0059,0.0025,0.0034
339,2002,Alvar,1.590282994,1.011928851,1.516245363,7.352890588,7.507596153,1.498371512,0.0059,0.0025,0.0034
340,2002,Alvar,1.003493896,0.715541753,1.42442971,4.973228328,5.17320017,1.990701039,0.0059,0.0025,0.0034
341,2002,Alvar,1.566205606,0.989949494,1.801665896,7.082584274,7.30814614,1.819957389,0.0052,0.0025,0.0027
342,2002,Alvar,1.484587485,1.113103769,1.692335664,7.124394711,7.322636137,1.520375469,0.0052,0.0025,0.0027
343,2002,Alvar,1.670329309,0.96695398,1.754137965,6.509838708,6.742032335,1.814086296,0.0052,0.0025,0.0027
344,2002,Alvar,0.809938269,0.641092817,1.480878118,5.594640292,5.787313712,2.309927796,0.0052,0.0025,0.0027
345,2002,Alvar,1.132254388,0.824014563,1.548870556,6.194755847,6.385452216,1.879664057,0.0052,0.0025,0.0027
346,2002,Alvar,1.46116392,0.987927123,1.56140962,7.395268758,7.558306689,1.58049069,0.0052,0.0025,0.0027
347,2002,Alvar,1.383112432,0.980306075,1.514265499,6.005247705,6.193222102,1.544686438,0.0052,0.0025,0.0027
348,2002,Alvar,1.450861813,0.938083152,1.756701454,7.80461402,7.999874999,1.872650043,0.0052,0.0025,0.0027
349,2002,Alvar,1.433178286,0.950263121,1.747283606,7.745708489,7.940340043,1.838736626,0.0052,0.0025,0.0027
350,2002,Alvar,1.438401891,0.92520268,1.826198237,7.861361205,8.070687703,1.973835869,0.0052,0.0025,0.0027
351,2002,Alvar,1.288409873,0.740270221,1.62080227,5.737421023,5.961962764,2.189473823,0.0057,0.0024,0.0033
352,2002,Alvar,1.664632091,1.198332174,1.756132113,7.466190461,7.66994133,1.465480233,0.0057,0.0024,0.0033
353,2002,Alvar,1.009455299,0.707813535,1.64924225,5.988154975,6.211119062,2.33005187,0.0057,0.0024,0.0033
354,2002,Alvar,0.85498538,0.762889245,1.436314729,5.484432514,5.669391502,1.882730342,0.0057,0.0024,0.0033
355,2002,Alvar,1.56556699,0.980815987,1.64377614,7.3108823,7.493397093,1.675927149,0.0057,0.0024,0.0033
356,2002,Alvar,1.592796283,1.000499875,1.721627137,7.018618098,7.226686654,1.720766969,0.0056,0.0024,0.0032
357,2002,Alvar,1.36784502,0.995489829,1.65408585,6.852444819,7.04925528,1.661579859,0.0056,0.0024,0.0032
358,2002,Alvar,1.610279479,0.998999499,1.791926338,6.398202873,6.644396135,1.793720957,0.0056,0.0024,0.0032
359,2002,Alvar,1.058772875,0.692820323,1.427585374,5.543194025,5.724071977,2.060542,0.0056,0.0024,0.0032
360,2002,Alvar,1.992234926,1.15758369,2.075331299,7.261955659,7.552681643,1.792813182,0.0056,0.0024,0.0032
361,2002,Alvar,1.435618334,0.922496612,1.797776404,7.377262365,7.593154812,1.948816267,0.0054,0.0024,0.003
362,2002,Alvar,1.24739729,0.896660471,1.545315502,7.317239917,7.478636239,1.723412096,0.0054,0.0024,0.003
363,2002,Alvar,0.935414347,0.80746517,1.410673598,6.181747326,6.340662426,1.747039564,0.0054,0.0024,0.003
364,2002,Alvar,1.404279175,1.030533842,1.616786937,7.355270219,7.530869804,1.568882914,0.0054,0.0024,0.003
365,2002,Alvar,1.311487705,0.907193474,1.593110166,7.527416555,7.694153625,1.756086447,0.0054,0.0024,0.003
366,2002,Alvar,1.356097342,0.963327566,1.64924225,6.995498553,7.187280431,1.712026426,0.0053,0.0024,0.0029
367,2002,Alvar,1.349073756,0.953414915,1.79276323,6.964553108,7.191592313,1.880359959,0.0053,0.0024,0.0029
368,2002,Alvar,1.415980226,0.91214034,1.733205123,7.050815556,7.260716218,1.900151816,0.0053,0.0024,0.0029
369,2002,Alvar,1.424780685,1.02420701,1.712600362,7.035055082,7.240511032,1.672123257,0.0053,0.0024,0.0029
370,2002,Alvar,0.899444273,0.836660027,1.430384564,5.339662911,5.527929088,1.709636553,0.0053,0.0024,0.0029
371,2002,Prairie,1.1823705,0.837257428,1.701469953,4.777656329,5.071587523,2.032194516,0.0052,0.0024,0.0028
372,2002,Prairie,0.91214034,0.805605362,1.55724115,5.017768428,5.253855727,1.933007429,0.0052,0.0024,0.0028
373,2002,Prairie,1.648029126,1.11579568,1.751856158,5.783338136,6.042847011,1.570051031,0.0052,0.0024,0.0028
374,2002,Prairie,1.648939053,1.052140675,1.719592975,6.346416312,6.575256649,1.634375532,0.0052,0.0024,0.0028
375,2002,Prairie,1.099545361,0.847348807,1.570350279,4.572526654,4.834666483,1.853251302,0.0052,0.0024,0.0028
376,2002,Prairie,1.190378091,0.81670068,1.632176461,5.149854367,5.402314319,1.998500187,0.0047,0.0024,0.0023
377,2002,Prairie,1.110855526,0.82643814,1.607171428,5.02533581,5.276078089,1.944696584,0.0047,0.0024,0.0023
378,2002,Prairie,0.945515732,0.713442359,1.464923206,4.946918233,5.159263513,2.053316834,0.0047,0.0024,0.0023
379,2002,Prairie,1.015381702,0.766811581,1.534600925,5.179768335,5.402314319,2.001275104,0.0047,0.0024,0.0023
380,2002,Prairie,1.27984374,0.920869155,1.678689965,5.280719648,5.541119021,1.822940813,0.0047,0.0024,0.0023
381,2002,Alvar,1.099545361,0.81731267,1.456708619,5.936581508,6.112691715,1.782314985,0.0064,0.0023,0.0041
382,2002,Alvar,1.629417074,1.115347479,1.728583235,8.187795796,8.368273418,1.549815879,0.0064,0.0023,0.0041
383,2002,Alvar,1.039230485,0.766811581,1.325518766,6.031915119,6.175840024,1.728610783,0.0064,0.0023,0.0041
384,2002,Alvar,1.021273715,0.836062199,1.479526951,6.438012116,6.605830758,1.769637419,0.0064,0.0023,0.0041
385,2002,Alvar,1.52118375,0.993478737,1.673618834,7.530073041,7.713818769,1.684604584,0.0064,0.0023,0.0041
386,2002,Alvar,1.404635184,0.942337519,1.56588633,7.10168994,7.272276122,1.661704324,0.0057,0.0023,0.0031
387,2002,Alvar,0.504975247,0.40620192,1.212023102,5.180057915,5.319962406,2.983794615,0.0057,0.0023,0.0031
388,2002,Alvar,1.355728586,1.020784012,1.579240324,7.017335677,7.192843666,1.547085676,0.0057,0.0023,0.0031
389,2002,Alvar,1.197914855,0.814248119,1.464240417,6.554616694,6.716174506,1.798273011,0.0057,0.0023,0.0031
390,2002,Alvar,1.397139936,0.896660471,1.604992212,8.013114251,8.172270186,1.789966508,0.0057,0.0023,0.0031
391,2002,Prairie,1.317193987,0.837257428,1.62111073,6.207012164,6.415216286,1.936215406,0.0054,0.0023,0.0031
392,2002,Prairie,1.421970464,0.857904424,1.603433815,5.922499472,6.135715117,1.869012178,0.0054,0.0023,0.0031
393,2002,Prairie,1.357571361,0.841427359,1.642863354,5.994580886,6.215625471,1.952471995,0.0054,0.0023,0.0031
394,2002,Prairie,1.105441088,0.745654075,1.742699056,5.900593191,6.152560443,2.337141463,0.0054,0.0023,0.0031
395,2002,Prairie,1.038749248,0.742967025,1.516245363,5.93818154,6.128702962,2.040797656,0.0054,0.0023,0.0031
396,2002,Alvar,1.15974135,0.949210198,1.683448841,7.312181617,7.503465866,1.773525869,0.0053,0.0023,0.003
397,2002,Alvar,1.234503949,0.930053762,1.56875747,6.763209297,6.942766019,1.686738482,0.0053,0.0023,0.003
398,2002,Alvar,1.274754878,0.989444288,1.533297101,5.133809502,5.357891376,1.54965481,0.0053,0.0023,0.003
399,2002,Alvar,0.734846923,0.59245253,1.337535046,7.017691928,7.144018477,2.257623994,0.0053,0.0023,0.003
400,2002,Alvar,1.046422477,0.742293742,1.590282994,6.105571226,6.309278881,2.142390408,0.0053,0.0023,0.003
401,2002,Alvar,1.09772492,0.902219485,1.549516053,5.164106893,5.39156749,1.717449111,0.0046,0.0023,0.0023
402,2002,Alvar,1.092245394,0.903327183,1.638291793,5.546710737,5.783597496,1.813619499,0.0046,0.0023,0.0023
403,2002,Alvar,1.489966443,1.083512806,1.825376673,7.273994776,7.499533319,1.684683987,0.0046,0.0023,0.0023
404,2002,Alvar,1.518881167,0.998498873,1.985698869,7.433908797,7.694543521,1.988684136,0.0046,0.0023,0.0023
405,2002,Alvar,1.395349419,0.922496612,1.850945704,6.97875347,7.220041551,2.006452576,0.0046,0.0023,0.0023
406,2002,Prairie,1.444299138,1.015381702,1.639817063,5.128547553,5.384329113,1.614975984,0.0046,0.0023,0.0023
407,2002,Prairie,1.010445446,0.818535277,1.569394788,4.785707889,5.036467016,1.917320892,0.0046,0.0023,0.0023
408,2002,Prairie,1.281015222,0.963327566,1.684636459,5.298490351,5.559856113,1.748768039,0.0046,0.0023,0.0023
409,2002,Prairie,0.979285454,0.818535277,1.646207763,5.846195344,6.073549209,2.011162877,0.0046,0.0023,0.0023
410,2002,Prairie,1.005484958,0.731436942,1.564608577,4.734553833,4.986381454,2.13908881,0.0046,0.0023,0.0023
411,2002,Prairie,1.215318888,0.992471662,1.674514855,5.36441982,5.619697501,1.687216793,0.0051,0.0022,0.0029
412,2002,Prairie,1.270039369,0.793725393,1.529705854,4.968601413,5.19874985,1.927248223,0.0051,0.0022,0.0029
413,2002,Prairie,1.502664301,0.974679434,1.656502339,4.892851929,5.165655815,1.69953554,0.0051,0.0022,0.0029
414,2002,Prairie,0.912688337,0.709224929,1.382027496,4.648333035,4.849432957,1.948644837,0.0051,0.0022,0.0029
415,2002,Prairie,1.233288287,0.961249187,1.578923684,5.060928769,5.301509219,1.642574792,0.0051,0.0022,0.0029
416,2002,Prairie,1.205819224,0.929516003,1.430734077,4.036706578,4.282756122,1.539224793,0.0045,0.0022,0.0023
417,2002,Prairie,1.576705426,0.95131488,1.712892291,4.81601495,5.111555536,1.800552401,0.0045,0.0022,0.0023
418,2002,Prairie,1.415980226,0.974679434,1.714934401,4.668832831,4.973831521,1.759485571,0.0045,0.0022,0.0023
419,2002,Prairie,0.736885337,0.678232998,1.265701387,4.252646235,4.437003493,1.866174884,0.0045,0.0022,0.0023
